epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
8,0.2785145938396454,9.999999747378752e-06,3.281794548034668,0.8101266026496887,0.6664655804634094
9,0.2785145938396454,9.999999747378752e-06,2.4941890239715576,0.797468364238739,0.6475308537483215
10,0.33421751856803894,4.999999873689376e-06,1.939515471458435,0.8101266026496887,0.6347912549972534
11,0.395225465297699,4.999999873689376e-06,1.592832088470459,0.7721518874168396,0.6360422968864441
12,0.45092839002609253,2.499999936844688e-06,1.4049441814422607,0.7721518874168396,0.6306782364845276
